$GPGGA,073554.50,3803.2925084,N,10613.2538583,E,4,22,0.7,1118.3501,M,-41.632,M,00,0004*41
$GPGGA,073554.55,3803.2925119,N,10613.2539078,E,4,22,0.7,1118.3542,M,-41.632,M,00,0004*46
$GPGGA,073554.60,3803.2925134,N,10613.2539574,E,4,22,0.7,1118.3602,M,-41.631,M,00,0004*42
$GPGGA,073554.65,3803.2925117,N,10613.2540066,E,4,22,0.7,1118.3637,M,-41.631,M,00,0004*48
$GPGGA,073554.70,3803.2925083,N,10613.2540574,E,4,22,0.7,1118.3663,M,-41.631,M,00,0004*47
$GPGGA,073554.75,3803.2925069,N,10613.2541090,E,4,22,0.7,1118.3654,M,-41.631,M,00,0004*4C
$GPGGA,073554.80,3803.2925061,N,10613.2541587,E,4,22,0.7,1118.3608,M,-41.631,M,00,0004*44
$GPGGA,073554.85,3803.2925037,N,10613.2542091,E,4,22,0.7,1118.3595,M,-41.631,M,00,0004*44
$GPGGA,073554.90,3803.2925035,N,10613.2542572,E,4,22,0.7,1118.3563,M,-41.631,M,00,0004*43
$GPGGA,073554.95,3803.2925027,N,10613.2543074,E,4,22,0.7,1118.3521,M,-41.631,M,00,0004*41
$GPGGA,073555.00,3803.2925013,N,10613.2543576,E,4,23,0.7,1118.3483,M,-41.631,M,01,0004*45
$GPGGA,073555.05,3803.2925018,N,10613.2544066,E,4,23,0.7,1118.3472,M,-41.631,M,01,0004*46
$GPGGA,073555.10,3803.2925009,N,10613.2544600,E,4,23,0.7,1118.3512,M,-41.631,M,00,0004*42
$GPGGA,073555.15,3803.2925029,N,10613.2545109,E,4,23,0.7,1118.3481,M,-41.631,M,00,0004*41
$GPGGA,073555.20,3803.2925047,N,10613.2545631,E,4,23,0.7,1118.3493,M,-41.631,M,00,0004*40
$GPGGA,073555.25,3803.2925056,N,10613.2546162,E,4,23,0.7,1118.3510,M,-41.631,M,00,0004*4D
$GPGGA,073555.30,3803.2925091,N,10613.2546658,E,4,23,0.7,1118.3492,M,-41.631,M,00,0004*47
$GPGGA,073555.35,3803.2925123,N,10613.2547160,E,4,23,0.7,1118.3448,M,-41.631,M,00,0004*40
$GPGGA,073555.40,3803.2925107,N,10613.2547689,E,4,23,0.7,1118.3517,M,-41.631,M,00,0004*4F
$GPGGA,073555.45,3803.2925120,N,10613.2548184,E,4,23,0.7,1118.3478,M,-41.631,M,00,0004*42
$GPGGA,073555.50,3803.2925111,N,10613.2548706,E,4,23,0.7,1118.3464,M,-41.631,M,00,0004*45
$GPGGA,073555.55,3803.2925095,N,10613.2549241,E,4,23,0.7,1118.3476,M,-41.631,M,00,0004*49
$GPGGA,073555.60,3803.2925080,N,10613.2549730,E,4,23,0.7,1118.3448,M,-41.631,M,00,0004*45
$GPGGA,073555.65,3803.2925057,N,10613.2550250,E,4,23,0.7,1118.3475,M,-41.631,M,00,0004*4F
$GPGGA,073555.70,3803.2925059,N,10613.2550729,E,4,23,0.7,1118.3387,M,-41.631,M,00,0004*44
$GPGGA,073555.75,3803.2925043,N,10613.2551220,E,4,23,0.7,1118.3377,M,-41.631,M,00,0004*48
$GPGGA,073555.80,3803.2924999,N,10613.2551713,E,4,23,0.7,1118.3426,M,-41.631,M,00,0004*4B
$GPGGA,073555.85,3803.2924979,N,10613.2552202,E,4,23,0.7,1118.3402,M,-41.631,M,00,0004*40
$GPGGA,073555.90,3803.2924986,N,10613.2552695,E,4,23,0.7,1118.3401,M,-41.631,M,00,0004*4D
$GPGGA,073555.95,3803.2924987,N,10613.2553190,E,4,23,0.7,1118.3388,M,-41.631,M,00,0004*4C
$GPGGA,073556.00,3803.2924995,N,10613.2553668,E,4,23,0.7,1118.3390,M,-41.631,M,01,0004*48
$GPGGA,073556.05,3803.2925006,N,10613.2554165,E,4,23,0.7,1118.3393,M,-41.631,M,01,0004*41
$GPGGA,073556.10,3803.2924985,N,10613.2554661,E,4,23,0.7,1118.3406,M,-41.631,M,00,0004*4F
$GPGGA,073556.15,3803.2925006,N,10613.2555157,E,4,23,0.7,1118.3398,M,-41.631,M,00,0004*4A
$GPGGA,073556.20,3803.2925007,N,10613.2555644,E,4,23,0.7,1118.3380,M,-41.631,M,00,0004*41
$GPGGA,073556.25,3803.2924995,N,10613.2556133,E,4,23,0.7,1118.3396,M,-41.631,M,00,0004*44
$GPGGA,073556.30,3803.2924969,N,10613.2556643,E,4,23,0.7,1118.3403,M,-41.631,M,00,0004*48
$GPGGA,073556.35,3803.2924953,N,10613.2557135,E,4,23,0.7,1118.3337,M,-41.631,M,00,0004*43
$GPGGA,073556.40,3803.2924922,N,10613.2557625,E,4,23,0.7,1118.3346,M,-41.631,M,00,0004*47
$GPGGA,073556.45,3803.2924892,N,10613.2558124,E,4,23,0.7,1118.3368,M,-41.631,M,00,0004*4D
$GPGGA,073556.50,3803.2924864,N,10613.2558607,E,4,23,0.7,1118.3329,M,-41.631,M,00,0004*43
$GPGGA,073556.55,3803.2924830,N,10613.2559079,E,4,23,0.7,1118.3328,M,-41.631,M,00,0004*48
$GPGGA,073556.60,3803.2924797,N,10613.2559540,E,4,23,0.7,1118.3304,M,-41.631,M,00,0004*4D
$GPGGA,073556.65,3803.2924759,N,10613.2560002,E,4,23,0.7,1118.3331,M,-41.631,M,00,0004*45
$GPGGA,073556.70,3803.2924734,N,10613.2560459,E,4,23,0.7,1118.3325,M,-41.631,M,00,0004*45
$GPGGA,073556.75,3803.2924715,N,10613.2560932,E,4,23,0.7,1118.3293,M,-41.631,M,00,0004*4F
$GPGGA,073556.80,3803.2924704,N,10613.2561378,E,4,23,0.7,1118.3292,M,-41.631,M,00,0004*41
$GPGGA,073556.85,3803.2924703,N,10613.2561844,E,4,23,0.7,1118.3280,M,-41.631,M,00,0004*44
$GPGGA,073556.90,3803.2924679,N,10613.2562299,E,4,23,0.7,1118.3333,M,-41.631,M,00,0004*4C
$GPGGA,073556.95,3803.2924649,N,10613.2562753,E,4,23,0.7,1118.3362,M,-41.631,M,00,0004*4D
$GPGGA,073557.00,3803.2924620,N,10613.2563224,E,4,23,0.7,1118.3345,M,-41.631,M,01,0004*4F
$GPGGA,073557.05,3803.2924583,N,10613.2563695,E,4,23,0.7,1118.3410,M,-41.631,M,01,0004*49
$GPGGA,073557.10,3803.2924554,N,10613.2564149,E,4,23,0.7,1118.3411,M,-41.631,M,00,0004*46
$GPGGA,073557.15,3803.2924514,N,10613.2564583,E,4,23,0.7,1118.3375,M,-41.631,M,00,0004*40
$GPGGA,073557.20,3803.2924490,N,10613.2565019,E,4,23,0.7,1118.3345,M,-41.631,M,00,0004*4F
$GPGGA,073557.25,3803.2924424,N,10613.2565479,E,4,23,0.7,1118.3361,M,-41.631,M,00,0004*41
$GPGGA,073557.30,3803.2924367,N,10613.2565931,E,4,23,0.7,1118.3383,M,-41.631,M,00,0004*48
$GPGGA,073557.35,3803.2924326,N,10613.2566370,E,4,23,0.7,1118.3390,M,-41.631,M,00,0004*46
$GPGGA,073557.40,3803.2924284,N,10613.2566817,E,4,23,0.7,1118.3332,M,-41.631,M,00,0004*4F
$GPGGA,073557.45,3803.2924220,N,10613.2567270,E,4,23,0.7,1118.3332,M,-41.631,M,00,0004*4E
$GPGGA,073557.50,3803.2924171,N,10613.2567706,E,4,23,0.7,1118.3348,M,-41.631,M,00,0004*44
$GPGGA,073557.55,3803.2924118,N,10613.2568137,E,4,23,0.7,1118.3332,M,-41.631,M,00,0004*48
